-2.2471206262681642;-1.6031838891063683;10.0
-2.2045337914658036;-1.6293823910008747;10.0
-2.1600127031171463;-1.652139207391817;10.0
-2.113835851034049;-1.6713146690993161;10.0
-2.066092414256647;-1.686166074577662;10.0
-2.0171872805430358;-1.6965722216289874;10.0
-1.9675339935965417;-1.7024502396120438;10.0
-1.9175510452136135;-1.7037559466808558;10.0
-1.8676582274498639;-1.700483831830601;10.0
-1.8182730847481043;-1.6926666916676743;10.0
-1.7698074966494586;-1.6803749558157934;10.0
-1.722664412286462;-1.6637157362439348;10.0
-1.6772347490235135;-1.642831634735488;10.0
-1.633894459949333;-1.6178993395550105;10.0
-1.5930017688881166;-1.5891280375724461;10.0
-1.5548945674816383;-1.5567576622121557;10.0
-1.5203551983191697;-1.52060476498581;10.0
-1.4897574895402113;-1.4810601039368383;10.0
-1.4634339502948752;-1.438550442898443;10.0
-1.4416723945901146;-1.3935345046841991;10.0
-1.4247128502291744;-1.3464986263032301;10.0
-1.4127447797523158;-1.2979520992486513;10.0
-1.4059046566258169;-1.2484221818692094;10.0
-1.4042739550075343;-1.1984487808219308;10.0
-1.407877623351932;-1.1485788141639954;10.0
-1.417328178712639;-1.0994800666914355;10.0
-1.4325021408299483;-1.0518381641930836;10.0
-1.4531945135501683;-1.0063208519788558;10.0
-1.4791209489172386;-0.963567840983639;10.0
-1.5099213654781547;-0.9241808591282843;10.0
-1.5451650146748501;-0.8887141819326365;10.0
-1.5843569177838681;-0.8576659173967022;10.0
-1.6269455257664684;-0.831470298104454;10.0
-1.6723313938577586;-0.810491189982324;10.0
-1.7200758336177482;-0.7956430092181784;10.0
-1.7693531867598857;-0.7871729166977229;10.0
-1.8193148826944916;-0.7852161491238898;10.0
-1.8691047644413235;-0.7897951965834077;10.0
-1.9178739100371847;-0.8008210950887319;10.0
-1.9647946781576826;-0.818096555111043;10.0
-2.009073818327682;-0.8413206319668742;10.0
-2.0499645851053465;-0.8700946687419718;10.0
-2.0867778693283543;-0.9039292975224986;10.0
-2.1188924002179346;-0.9422523572351859;10.0
-2.1457640773545874;-0.9844176624974925;10.0
-2.166934463579222;-1.0297146242841269;10.0
-2.1814154853694454;-1.0775717032579955;10.0
-2.188898881750965;-1.1270085192820587;10.0
-2.189217731393044;-1.1770075026207802;10.0
-2.18235209762704;-1.226533890264047;10.0
-2.168431890942318;-1.2745570913844912;10.0
-2.1477364400155405;-1.320073004106718;10.0
-2.120690355406471;-1.3621266520735598;10.0
-2.0878554544266956;-1.3998343340183355;10.0
-2.0499187705384285;-1.4324043818470034;10.0
-2.0073283895714185;-1.4585971184181403;10.0
-1.9611489452217314;-1.4777663364395974;10.0
-1.9125322582981297;-1.489446137489808;10.0
-1.8626857576806657;-1.493361029083858;10.0
-1.8128405248212747;-1.489430029059298;10.0
-1.7642202235576594;-1.4777652828110805;10.0
-1.7180118223421863;-1.4586659724279838;10.0
-1.6753386214596526;-1.4326083837744084;10.0
-1.637235748914385;-1.4002329130627864;10.0
-1.6046280497301562;-1.3623285867409685;10.0
-1.578310198635021;-1.319815403918057;10.0
-1.558928918539824;-1.2737245590367627;10.0
-1.5469673623665219;-1.2251764264886107;10.0
-1.5427319670804116;-1.175356135173019;10.0
-1.5463423539386478;-1.1254866544585191;10.0
-1.5577250579944706;-1.0767995509466284;10.0
-1.5766119562560956;-1.0305039240035245;10.0
-1.6025441789750625;-0.9877544231309541;10.0
-1.6348820168409133;-0.9496196064647897;10.0
-1.672820906590169;-0.9170521281375715;10.0
-1.7154130603457503;-0.8908622744063853;10.0
-1.7615938005109344;-0.8716961783564395;10.0
-1.810211275615755;-0.8600196585653299;10.0
-1.8600580398283901;-0.8561081246552185;10.0
-1.9099030083235302;-0.8600424753918082;10.0
-1.9585225268667932;-0.8717104836460609;10.0
-2.004729648680487;-0.8908128890886876;10.0
-2.047401106181627;-0.9168733325754822;10.0
-2.0855018140412387;-0.9492513507451682;10.0
-2.118106978894216;-0.9871578571116243;10.0
-2.1444219857358564;-1.0296728005424278;10.0
-2.163800178544938;-1.0757649435112036;10.0
-2.1757584774818652;-1.1243138784792859;10.0
-2.1799905236923074;-1.1741344543980035;10.0
-2.176376777597329;-1.2240036918010462;10.0
-2.1649907875629935;-1.272690026957207;10.0
